38 Sea Zone  (1405,1087)  (1345,1146)  (1345,1086)  (1464,1147)  (1405,1027)  (1465,1027)  (1465,1087)  (1343,1026)  (1404,1206)  (1344,1206)  (1285,1146)  (1285,1086)  (1524,1147)  (1524,1207)  (1464,1207)  (1284,1207)  (1403,967)  (1463,967)  (1523,967)  (1525,1027)  (1525,1087)  (1283,1026)  (1283,966)  (1343,966)  (1583,961)  (1225,1147)  (1225,1087)  (1584,1147)  (1584,1207)  (1224,1207)  (1585,1021)  (1585,1081)  (1223,1027)  (1223,967)  | overflowToLeft=false
78 Sea Zone  (7014,2029)  (6954,2088)  (6954,2028)  (7073,2089)  (7014,1969)  (7074,1969)  (7074,2029)  (6952,1968)  (7013,2148)  (6953,2148)  (6894,2088)  (6894,2028)  (7125,2149)  (6893,2149)  (7012,1909)  (7072,1909)  (7132,1909)  (7134,1969)  (7192,1851)  (7065,2208)  (7005,2208)  (7125,2209)  (6945,2209)  (7127,1849)  (7194,1911)  (7194,1971)  | overflowToLeft=false
US22 - Alohisle  (7451,2115)  | overflowToLeft=true
UK29 - Chidhhar  (3752,2901)  (3692,2919)  (3811,2961)  (3756,2841)  | overflowToLeft=false
US21 - Blocarado  (6560,1296)  (6500,1355)  (6500,1295)  (6607,1356)  (6560,1236)  (6620,1236)  (6620,1296)  (6538,1415)  (6478,1415)  (6440,1355)  (6680,1207)  (6680,1267)  (6380,1354)  (6740,1212)  | overflowToLeft=false
UK28 - Dhanavaru  (3544,2784)  (3484,2843)  (3484,2783)  (3603,2844)  (3544,2724)  (3604,2736)  (3482,2723)  (3663,2796)  | overflowToLeft=false
US20  (6873,1085)  (6813,1127)  (6813,1067)  (6932,1145)  (6873,1025)  (6933,1025)  (6933,1085)  (6794,1007)  (6872,1187)  (6933,1205)  | overflowToLeft=false
UK27 - Rajadhani  (3361,2851)  (3366,2787)  (3364,2722)  (3386,2656)  (3317,2640)  (3252,2620)  (3184,2643)  (3119,2672)  (3175,2732)  (3234,2793)  (3293,2840)  | overflowToLeft=false
73 Sea Zone  (1624,2239)  (1564,2298)  (1564,2238)  (1683,2299)  (1624,2179)  (1684,2179)  (1684,2239)  (1562,2178)  (1504,2321)  (1504,2261)  (1743,2299)  (1744,2141)  (1744,2201)  (1502,2201)  (1502,2141)  | overflowToLeft=false
UK26 - Chauraaha  (3854,2602)  (3794,2661)  (3913,2662)  (3841,2542)  (3914,2570)  | overflowToLeft=false
32 Sea Zone  (1462,594)  (1402,653)  (1402,593)  (1462,654)  (1462,534)  (1522,534)  (1400,533)  (1402,713)  (1413,773)  (1467,833)  (1407,833)  (1539,845)  (1608,847)  (1479,893)  (1419,893)  | overflowToLeft=false
UK25 - Aanchal  (3914,2395)  (3854,2454)  (3958,2455)  (3929,2335)  (3974,2395)  | overflowToLeft=false
UK24 - Buniada  (3691,2479)  (3631,2492)  (3631,2432)  (3750,2539)  (3751,2430)  | overflowToLeft=false
96 Sea Zone  (680,2913)  (620,2972)  (620,2912)  (739,2973)  (680,2853)  (740,2853)  (740,2913)  (618,2852)  (560,2932)  (792,3033)  (558,2872)  (558,2812)  (498,2881)  | overflowToLeft=false
127 Sea Zone  (1890,3057)  (1830,3077)  (1950,3037)  | overflowToLeft=false
FCap  (7660,3397)  | overflowToLeft=false
UKCap  (7660,3397)  | overflowToLeft=false
90 Sea Zone  (5296,2551)  (5236,2610)  (5236,2550)  (5355,2611)  (5296,2491)  (5356,2505)  (5234,2490)  (5176,2667)  (5176,2607)  (5415,2627)  (5294,2431)  (5302,2371)  | overflowToLeft=false
6 Sea Zone  (2142,84)  (2082,88)  (2082,28)  (2201,144)  (2142,24)  (2202,24)  (2202,84)  (2141,148)  (2022,104)  (2022,44)  (2261,144)  (2262,0)  (2262,60)  (1962,132)  (1962,72)  (1962,12)  (2321,120)  (2322,0)  (2322,60)  | overflowToLeft=false
59 Sea Zone  (2763,1620)  (2763,1680)  (2800,1560)  (2703,1692)  | overflowToLeft=false
118 Sea Zone  (3066,3219)  (3006,3278)  (3006,3218)  (3125,3279)  (3066,3159)  (3126,3159)  (3126,3219)  (3004,3158)  (3065,3338)  (3005,3338)  (2946,3278)  (2946,3218)  (3185,3279)  (2945,3338)  (3064,3099)  (3124,3099)  (3184,3099)  (3186,3159)  (3186,3219)  (2944,3158)  (2944,3098)  (3004,3098)  (3244,3069)  (2886,3278)  (2886,3218)  (3245,3279)  (2885,3338)  (3246,3129)  (3246,3189)  (2884,3158)  | overflowToLeft=false
109 Sea Zone  (5727,3024)  (5667,3077)  (5667,3017)  (5787,2994)  (5787,3054)  (5607,3077)  (5607,3017)  (5847,2994)  (5847,3054)  (5575,2876)  (5573,2957)  (5547,3077)  (5547,3017)  (5907,2976)  (5907,3036)  (5635,2829)  (5515,2897)  (5515,2837)  (5513,2957)  (5487,3077)  (5487,3017)  (5967,2968)  (5967,3028)  (5427,3077)  | overflowToLeft=false
10 Sea Zone  (4121,0)  (4061,4)  (4181,0)  (4001,7)  (4241,0)  (3941,9)  (4301,0)  | overflowToLeft=false
68 Sea Zone  (790,2070)  (730,2129)  (730,2069)  (849,2130)  (790,2010)  (850,2010)  (850,2070)  (728,2009)  (670,2186)  (670,2126)  (909,2130)  (910,1963)  (910,2023)  (668,2066)  (668,2006)  | overflowToLeft=false
77 Sea Zone  (6647,2165)  (6587,2224)  (6587,2164)  (6706,2225)  (6684,2105)  (6707,2165)  (6744,2068)  (6527,2227)  (6766,2225)  (6767,2128)  (6804,2023)  (6467,2227)  (6407,2227)  (6347,2227)  | overflowToLeft=false
121 Sea Zone  (4571,3263)  (4511,3322)  (4511,3262)  (4630,3323)  (4571,3203)  (4631,3203)  (4631,3263)  (4509,3202)  (4451,3338)  (4451,3278)  (4690,3323)  (4691,3172)  (4691,3232)  (4449,3218)  (4391,3338)  (4391,3278)  (4750,3292)  (4751,3172)  (4751,3232)  (4389,3218)  (4331,3338)  (4331,3278)  (4329,3218)  | overflowToLeft=false
86 Sea Zone  (2042,2532)  (1982,2591)  (1982,2531)  (2101,2592)  (2102,2478)  (1922,2615)  (1922,2555)  (1922,2495)  (2161,2538)  (2161,2598)  (2162,2434)  (1862,2615)  (1862,2555)  (1862,2495)  | overflowToLeft=false
C11- Tielu  (5488,1986)  (5428,2045)  (5428,1985)  (5533,2046)  (5488,1926)  (5548,1926)  (5548,1986)  (5426,1925)  (5608,1912)  (5608,1972)  | overflowToLeft=false
C10 - Dapaizhong  (5186,2023)  (5126,2052)  (5126,1992)  (5246,1972)  (5246,2032)  | overflowToLeft=false
C13 - Huidegan  (4378,2080)  (4318,2139)  (4318,2079)  (4437,2140)  (4378,2020)  (4438,2020)  (4438,2080)  (4258,2123)  | overflowToLeft=false
C12 - Zoutouwulu  (5799,1969)  (5739,2028)  (5739,1968)  (5799,1909)  (5859,1909)  (5859,1969)  (5737,1908)  (5679,2028)  (5919,1912)  (5919,1972)  | overflowToLeft=false
C15 - Guangchang  (4982,2211)  (4922,2240)  (4922,2180)  (5041,2271)  (4982,2151)  (5042,2188)  (4981,2300)  (4890,2120)  (5102,2218)  | overflowToLeft=false
120 Sea Zone  (4007,3155)  (3947,3214)  (3947,3154)  (4066,3215)  (4007,3095)  (4067,3095)  (4067,3155)  (3945,3094)  (4006,3274)  (3946,3274)  (3887,3214)  (3887,3154)  (4126,3215)  (4126,3275)  (4066,3275)  (3886,3275)  (4127,3075)  (4127,3135)  (3885,3094)  (4006,3334)  (3946,3334)  (3827,3215)  (3827,3155)  (4186,3195)  (4186,3255)  (4186,3315)  (4126,3335)  (4066,3335)  (3886,3335)  (3826,3335)  (3826,3275)  (4187,3075)  (4187,3135)  (3825,3095)  | overflowToLeft=false
C14 - Baolei  (4626,2152)  (4566,2211)  (4566,2151)  (4668,2212)  (4626,2092)  (4686,2092)  (4686,2152)  (4564,2091)  (4746,2112)  | overflowToLeft=false
C17 - Pinkunqing  (4372,2276)  (4312,2302)  (4312,2242)  (4431,2336)  (4432,2229)  (4491,2289)  | overflowToLeft=false
C16 - Jinkou  (5170,2336)  (5110,2375)  (5193,2396)  (5198,2276)  | overflowToLeft=false
71 Sea Zone  (1959,1978)  (1899,2037)  (1899,1977)  (2018,2038)  (1959,1918)  (2019,1918)  (2019,1978)  (1897,1917)  (1839,2087)  (1839,2027)  (2079,1861)  (2079,1921)  (2079,1981)  (1837,1967)  (1837,1907)  | overflowToLeft=false
C19 - Jianchi  (4809,2353)  (4868,2413)  (4808,2413)  (4780,2293)  (4840,2293)  (4869,2353)  (4836,2473)  (4776,2473)  (4795,2233)  | overflowToLeft=false
C18 - Ninguang  (4623,2380)  (4563,2439)  (4563,2379)  (4682,2440)  (4623,2320)  (4683,2320)  (4683,2380)  (4503,2459)  | overflowToLeft=false
IN2 - Ostrazity  (2817,651)  (2877,618)  (2777,711)  | overflowToLeft=false
30 Sea Zone  (936,717)  (876,776)  (876,716)  (995,777)  (936,657)  (996,657)  (996,717)  (874,656)  (935,836)  (875,836)  (1024,837)  (934,597)  (994,597)  (863,596)  (964,896)  (904,896)  (923,537)  (983,537)  | overflowToLeft=false
IN1 - Thuaidh  (2011,344)  (1951,403)  (1951,343)  (2070,404)  (2011,284)  (2071,284)  (2071,344)  (1949,283)  (2010,463)  (2009,224)  (2131,366)  | overflowToLeft=false
IN4 - Halangan  (5716,295)  (5656,354)  (5656,294)  (5776,251)  (5776,311)  (5836,250)  (5836,310)  | overflowToLeft=false
108 Sea Zone  (5209,2856)  (5149,2915)  (5149,2855)  (5268,2916)  (5209,2796)  (5269,2796)  (5269,2856)  (5147,2795)  (5208,2975)  (5148,2975)  (5089,2915)  (5089,2855)  (5328,2916)  (5328,2976)  (5268,2976)  (5088,2976)  (5207,2736)  (5267,2736)  (5327,2736)  (5329,2796)  (5329,2856)  (5087,2795)  (5087,2735)  (5147,2735)  (5387,2730)  (5029,2916)  (5029,2856)  (5388,2916)  (5388,2976)  (5028,2982)  (5389,2790)  (5389,2850)  (5027,2796)  | overflowToLeft=false
IN3 - Salib  (5023,563)  | overflowToLeft=false
11 Sea Zone  (4611,103)  (4551,162)  (4551,102)  (4670,163)  (4611,43)  (4671,43)  (4671,103)  (4549,42)  (4491,173)  (4491,113)  (4730,163)  (4731,0)  (4731,60)  (4489,53)  (4431,173)  (4431,113)  (4429,53)  | overflowToLeft=false
IN6 - Aberta  (6154,524)  (6094,514)  (6213,584)  (6153,584)  (6154,464)  (6214,479)  (6091,454)  (6206,644)  (6274,530)  | overflowToLeft=false
IN5 - Intervira  (5955,330)  (6014,390)  (5954,390)  (5905,270)  (5965,270)  (6015,330)  (6017,450)  | overflowToLeft=false
17 Sea Zone  (7435,69)  (7375,128)  (7375,68)  (7453,129)  (7435,9)  (7495,9)  (7495,69)  (7373,8)  (7315,182)  (7315,122)  (7555,0)  (7555,60)  (7313,62)  (7313,2)  | overflowToLeft=false
IN8 - Fjernso  (3202,1473)  (3142,1532)  (3262,1452)  (3322,1440)  | overflowToLeft=false
IN7 - Tystholm  (3110,1274)  (3050,1333)  (3167,1214)  (3227,1172)  (3227,1232)  (3061,1393)  (3001,1393)  | overflowToLeft=false
IN9 - Fononia  (6372,1083)  (6312,1086)  (6312,1026)  (6431,1143)  (6372,1023)  (6432,1023)  (6432,1083)  (6371,1146)  (6300,966)  (6433,963)  (6412,1206)  (6352,1206)  (6336,1266)  | overflowToLeft=false
58 Sea Zone  (1241,1799)  (1181,1858)  (1181,1798)  (1300,1859)  (1241,1739)  (1301,1739)  (1301,1799)  (1179,1738)  (1121,1886)  (1121,1826)  (1360,1869)  (1239,1679)  (1299,1679)  (1359,1679)  (1361,1739)  (1119,1766)  (1119,1706)  (1179,1678)  (1061,1886)  (1061,1826)  (1059,1766)  (1059,1706)  | overflowToLeft=false
87 Sea Zone  (2456,2526)  (2396,2585)  (2396,2525)  (2515,2586)  (2456,2466)  (2516,2466)  (2516,2526)  (2394,2465)  (2336,2615)  (2336,2555)  (2575,2586)  (2576,2421)  (2576,2481)  (2334,2495)  (2276,2615)  (2276,2555)  (2635,2541)  (2635,2601)  (2636,2409)  (2636,2469)  (2274,2495)  (2272,2435)  | overflowToLeft=false
102 Sea Zone  (3133,2919)  (3073,2978)  (3073,2918)  (3192,2979)  (3133,2859)  (3193,2877)  (3071,2858)  (3013,3005)  (3013,2945)  (3252,2937)  (3252,2997)  (3131,2799)  (3012,2798)  (3312,2922)  (3012,2738)  (3014,2678)  | overflowToLeft=false
C20 - Laoshan  (4262,2444)  (4202,2503)  (4247,2384)  (4307,2384)  (4322,2444)  (4243,2563)  (4382,2419)  | overflowToLeft=false
C22 - Buxinghu  (4379,2622)  (4319,2678)  (4319,2618)  (4438,2682)  (4379,2562)  (4439,2562)  (4439,2622)  | overflowToLeft=false
C21 - Yindumen  (4127,2650)  (4067,2673)  (4131,2590)  (4187,2650)  | overflowToLeft=false
61 Sea Zone  (3076,1752)  (3016,1785)  | overflowToLeft=false
52 Sea Zone  (5477,1414)  (5417,1473)  (5417,1413)  (5536,1474)  (5477,1354)  (5537,1354)  (5537,1414)  (5415,1353)  (5357,1486)  (5357,1426)  (5596,1474)  (5597,1350)  (5597,1410)  (5355,1366)  | overflowToLeft=false
ACap  (7660,3397)  | overflowToLeft=false
27 Sea Zone  (4615,343)  (4555,402)  (4555,342)  (4674,403)  (4615,283)  (4675,283)  (4675,343)  (4553,282)  (4495,450)  (4495,390)  (4735,237)  (4735,297)  (4735,357)  (4493,330)  (4493,270)  (4435,458)  (4435,398)  (4795,237)  (4795,297)  (4795,357)  (4433,338)  (4433,278)  | overflowToLeft=false
33 Sea Zone  (4924,702)  (4864,761)  (4864,701)  (4983,762)  (4924,642)  (4984,662)  (4862,641)  (4923,821)  (4863,821)  (5034,822)  (4803,822)  (4922,582)  (4827,581)  (4887,522)  (4820,521)  | overflowToLeft=false
42 Sea Zone  (5134,1037)  (5074,1096)  (5074,1036)  (5193,1097)  (5134,977)  (5194,977)  (5194,1037)  (5072,976)  (5133,1156)  (5073,1156)  (5014,1096)  (5014,1036)  (5253,1097)  (5253,1157)  (5193,1157)  (5013,1157)  (5132,917)  (5192,917)  (5252,917)  (5254,977)  (5254,1037)  (5012,976)  (5133,1216)  (5073,1216)  (5263,1217)  (5203,1217)  (5013,1217)  | overflowToLeft=false
36 Sea Zone  (734,1101)  (674,1160)  (674,1100)  (793,1161)  (734,1041)  (794,1041)  (794,1101)  (672,1040)  (614,1186)  (614,1126)  (853,1161)  (854,1009)  (854,1069)  (612,1066)  | overflowToLeft=false
80 Sea Zone  (7384,2290)  (7324,2349)  (7324,2289)  (7443,2350)  (7384,2230)  (7444,2230)  (7444,2290)  (7322,2229)  (7383,2409)  (7323,2409)  (7264,2349)  (7264,2289)  (7503,2350)  (7263,2409)  (7382,2170)  (7442,2170)  (7502,2170)  (7504,2230)  (7504,2290)  (7262,2229)  (7262,2169)  (7322,2169)  (7562,2112)  (7382,2110)  (7442,2110)  (7502,2110)  (7564,2172)  (7202,2227)  (7202,2167)  (7262,2109)  (7322,2109)  (7200,2107)  | overflowToLeft=false
111 Sea Zone  (6896,2921)  (6836,2980)  (6836,2920)  (6955,2981)  (6896,2861)  (6956,2861)  (6956,2921)  (6834,2860)  (6776,3038)  (6776,2978)  (7015,2981)  (6894,2801)  (6954,2801)  (7014,2801)  (7016,2861)  (7016,2921)  (6774,2918)  (6774,2858)  (6834,2800)  (6772,2798)  (7074,2758)  (6716,3044)  (6716,2984)  (7075,2981)  (7076,2818)  (7076,2878)  (6714,2924)  (6714,2864)  (6712,2804)  (7134,2758)  (6656,3048)  (6656,2988)  (7135,2938)  (7136,2818)  (7136,2878)  (6654,2928)  (6654,2868)  (6652,2808)  (6596,3031)  (6594,2971)  | overflowToLeft=false
74 Sea Zone  (1921,2281)  (1861,2340)  (1861,2280)  (1980,2341)  (1921,2221)  (1981,2221)  (1981,2281)  (1859,2220)  (1920,2400)  (1860,2400)  (1988,2401)  (1919,2161)  (1979,2161)  (1836,2160)  | overflowToLeft=false
105 Sea Zone  (4203,2840)  (4143,2899)  (4143,2839)  (4242,2900)  (4203,2780)  (4263,2780)  (4263,2840)  (4141,2779)  (4182,2959)  (4122,2959)  (4083,2899)  (4083,2839)  (4242,2960)  (4323,2750)  (4323,2810)  (4323,2870)  (4081,2779)  (4062,2980)  (4023,2920)  (4023,2860)  (4383,2759)  (4383,2819)  (4383,2879)  (4021,2800)  (4021,2740)  (4443,2762)  (4443,2822)  | overflowToLeft=false
J10 - Kanshiin  (6708,2332)  | overflowToLeft=false
J12 - Ki  (5312,2928)  | overflowToLeft=false
J11 - Shima  (4650,3019)  | overflowToLeft=false
J14 - Sokotoshi  (5772,2754)  (5836,2754)  (5911,2757)  (5981,2752)  (6053,2728)  (6127,2705)  (6186,2667)  (6182,2765)  (6172,2831)  (6130,2881)  (6069,2898)  (6034,2839)  | overflowToLeft=false
J13 - Shukkyo  (5793,2876)  (5733,2917)  (5853,2839)  (5853,2899)  (5673,2910)  (5913,2845)  (5973,2888)  | overflowToLeft=false
J16 - Ri  (4043,3224)  | overflowToLeft=false
J15 - Orosumura  (6327,2698)  (6267,2757)  (6267,2697)  (6386,2758)  (6327,2638)  (6387,2638)  (6387,2698)  (6300,2817)  (6433,2578)  (6447,2638)  | overflowToLeft=false
PA15 - Sympaikti  (2619,3252)  (2559,3257)  (2679,3252)  | overflowToLeft=false
R10  (3889,715)  (3829,774)  (3829,714)  (3949,685)  (4009,675)  | overflowToLeft=false
PA14 - Syntrofos  (1321,2632)  (1261,2677)  (1381,2607)  | overflowToLeft=false
R12  (3948,871)  (3888,930)  (3888,870)  (3994,811)  (4008,871)  (4054,765)  (3828,925)  (3828,865)  (4068,825)  (4068,885)  | overflowToLeft=false
14 Sea Zone  (6004,85)  (5944,144)  (5944,84)  (6063,145)  (6004,25)  (6064,25)  (6064,85)  (5942,24)  (5884,173)  (5884,113)  (6123,145)  (6124,0)  (6124,60)  (5882,53)  (5824,177)  (5824,117)  (6183,120)  (6184,0)  (6184,60)  (5822,57)  (5764,183)  (5764,123)  (5762,63)  (5762,3)  | overflowToLeft=false
R11  (3545,894)  (3485,939)  (3485,879)  (3605,860)  (3605,920)  (3425,949)  (3425,889)  (3665,870)  (3665,930)  (3725,880)  | overflowToLeft=false
PA11 - Aizsargsn  (3308,1597)  (3361,1537)  (3368,1597)  | overflowToLeft=false
R14  (3955,1033)  (3895,1045)  (4015,996)  (4015,1056)  | overflowToLeft=false
PA10 - Biedrsga  (3125,1645)  (3185,1611)  | overflowToLeft=false
R13  (4245,739)  (4185,798)  (4185,738)  (4278,679)  (4305,739)  (4365,744)  | overflowToLeft=false
PA13 - Zadruga  (3722,2268)  (3662,2312)  (3662,2252)  (3781,2328)  (3782,2223)  (3841,2283)  | overflowToLeft=false
R16  (4457,855)  (4399,848)  (4337,843)  (4276,860)  (4269,916)  (4290,977)  (4296,1040)  (4354,1009)  (4412,963)  (4463,914)  | overflowToLeft=false
20 Sea Zone  (1351,341)  (1291,400)  (1291,340)  (1410,401)  (1351,281)  (1411,281)  (1411,341)  (1289,280)  (1323,460)  (1263,460)  (1349,221)  (1409,221)  (1256,220)  (1323,520)  (1263,520)  | overflowToLeft=false
PA12 - Udobno  (3268,1881)  (3208,1894)  (3208,1834)  (3327,1941)  (3268,1821)  (3328,1856)  (3387,1917)  | overflowToLeft=false
R15  (4149,968)  (4202,1028)  (4142,1028)  (4157,908)  | overflowToLeft=false
55 Sea Zone  (350,1720)  (290,1779)  (290,1719)  (409,1780)  (350,1660)  (410,1660)  (410,1720)  (288,1659)  (349,1839)  (289,1839)  (230,1779)  (230,1719)  (456,1840)  (229,1840)  (348,1600)  (408,1600)  (228,1659)  (230,1599)  (396,1899)  (336,1899)  (276,1900)  (290,1540)  (350,1540)  (410,1540)  (271,1480)  (331,1480)  (391,1480)  (451,1480)  | overflowToLeft=false
R18  (4046,1209)  (4105,1269)  (4045,1269)  (3996,1149)  (4056,1149)  (4106,1209)  (4063,1329)  (4003,1340)  | overflowToLeft=false
R17  (4569,872)  (4583,932)  (4529,812)  (4629,819)  | overflowToLeft=false
R19  (4221,1146)  (4220,1206)  (4281,1109)  | overflowToLeft=false
49 Sea Zone  (4852,1281)  (4792,1340)  (4792,1280)  (4911,1341)  (4852,1221)  (4912,1221)  (4912,1281)  (4790,1220)  (4851,1400)  (4791,1400)  (4936,1401)  (4850,1161)  (4910,1161)  (4766,1160)  | overflowToLeft=false
